date,Close,High,Low,Open,Volume,positive_count,negative_count,neutral_count,avg_sentiment_score
2012-03-13,183.09397888183597,183.5405789742124,179.37605286331495,179.4095467522896,16117008,,,,
2012-03-14,181.8769989013672,185.33813833240544,180.1352720095532,184.89153825362175,17623820,,,,
2012-03-15,177.89111328125,183.37311043709812,177.16539744382547,182.6585443233394,20258209,,,,
2012-03-16,172.46495056152344,178.12558167402153,171.34845780150425,174.17318358998995,25168501,,,,
2012-03-19,168.61306762695312,174.84311043537772,167.71986735810435,174.39651030095334,15978638,,,,
2012-03-20,169.8300323486328,171.13632387805927,167.54122356159675,168.83635046096057,10455362,,,,
2012-03-21,171.50477600097656,172.7217505212996,168.61306220990338,169.70722579636873,14211666,,,,
2012-03-22,164.42620849609375,172.26400268434642,163.4548558321667,171.02468398283142,29243875,,,,
2012-03-23,166.14559936523438,167.362573848883,164.81696367539527,166.08977621516317,26956646,,,,
2012-03-26,163.03057861328125,166.11210594216345,162.33835664440417,166.11210594216345,23135333,,,,
2012-03-27,163.24269104003906,164.97326815651692,161.91407037902542,164.79461918674986,27194700,,,,
2012-03-28,162.04806518554688,164.3257093928568,160.88691382127314,163.00825320425156,18072694,,,,
2012-03-29,161.8135986328125,162.94125604123445,160.32865816901167,160.32865816901167,23976904,,,,
2012-03-30,167.6082000732422,168.1441171862665,162.3606752361193,162.89659234914365,17276879,,,,
2012-04-02,165.36404418945312,167.66403248506523,165.0291052915834,167.32907868114754,11220694,,,,
2012-04-03,168.0771484375,170.35479269918133,166.19026624597558,166.19026624597558,17515593,,,,
2012-04-04,166.8043212890625,169.03730683373325,166.01161768124436,166.35772119891885,11813695,,,,
2012-04-09,165.72132873535156,167.0276351668704,163.9237785825637,165.2523993680921,11411688,,,,
2012-04-10,165.83297729492188,166.80432993276088,164.81696613635907,166.58103732914194,8370104,,,,
2012-04-11,163.07522583007812,165.01793094755345,162.18202567624283,165.01793094755345,16304095,,,,
2012-04-12,165.9781036376953,166.49170639525934,163.74511816363787,163.74511816363787,11779103,,,,
2012-04-13,167.82034301757812,170.1538252824215,164.68299246443138,166.59220387148065,14214624,,,,
2012-04-16,167.04995727539062,168.24460244942924,164.34802748779393,166.82664977832565,10518035,,,,
2012-04-17,166.6703643798828,168.5460670810711,165.31939932871185,168.5460670810711,13893966,,,,
2012-04-18,167.16160583496094,168.99264982424688,165.8441348119712,167.47421546661948,14998238,,,,
2012-04-19,165.60968017578125,168.34508902577107,164.90627868146396,168.34508902577107,18399192,,,,
2012-04-20,163.19805908203125,165.46455366455334,162.5616602204168,165.25241077331577,14922257,,,,
2012-04-23,164.4150390625,166.5252137859209,161.7131091287864,162.08155682993794,22106609,,,,
2012-04-24,164.14706420898438,165.35287401296398,161.60145414032382,165.01793512632935,16664900,,,,
2012-04-25,164.4150390625,165.88880005500965,162.57281546279057,163.92378042964737,13586437,,,,
2012-04-26,166.368896484375,167.2509320915539,163.81212161142676,164.59367554574823,15180399,,,,
2012-04-27,165.68785095214844,166.83783776900816,164.45971171748943,165.53154611654992,12501799,,,,
2012-04-30,166.3800506591797,167.00528482371732,164.68298223942108,164.68298223942108,12147744,,,,
2012-05-02,166.03395080566406,167.78684241219065,165.24123227334417,167.00528850973308,12520177,,,,
2012-05-03,164.98443603515625,166.23490431792237,164.15822366208243,164.90626872469224,8299657,,,,
2012-05-04,162.2155303955078,165.24123456647064,161.22184851187654,163.7674586860496,16529947,,,,
2012-05-07,159.8150634765625,161.2218365666011,157.4480875580398,159.658743761855,20084811,,,,
2012-05-08,158.173828125,160.52962465510072,156.08598271215908,160.32866131715588,16997816,,,,
2012-05-09,155.21511840820312,158.16267026042817,154.3107535366718,156.75588211649597,16058311,,,,
2012-05-10,155.00299072265625,158.18499981849357,154.19910752288436,155.69521271253586,14838445,,,,
2012-05-11,155.6840362548828,156.97916309317665,153.6966725732498,154.7461775617473,13310297,,,,
2012-05-14,152.1335906982422,156.9345158996767,151.5195211233916,155.86268157476155,17853868,,,,
2012-05-15,152.21173095703125,153.6296836153736,150.52582719187936,151.6199906901129,16170682,,,,
2012-05-16,150.97242736816406,152.4685324335731,150.29135515917918,150.72679061405796,13569502,,,,
2012-05-17,152.9932861328125,154.04279112217702,151.3520408714932,151.8991226252663,15576334,,,,
2012-05-18,153.75250244140625,155.50539407335003,150.72679826855932,151.15106911552704,10341793,,,,
2012-05-21,155.30442810058594,156.46557941551808,153.18308880775103,153.2947351061007,10211280,,,,
2012-05-22,154.32191467285156,157.3364542390012,153.79716215160545,157.3364542390012,12853294,,,,
2012-05-23,153.3728790283203,154.06511585188017,151.74279844446949,153.00444626415305,11301566,,,,
2012-05-24,155.259765625,156.30927061483956,153.2054141635228,154.9694703506402,10498664,,,,
2012-05-25,154.34422302246094,155.2597523795898,153.75248280072043,155.19276460800177,13496281,,,,
2012-05-28,156.677734375,156.9791794037984,154.52290102643016,154.52290102643016,11265492,,,,
2012-05-29,156.7223663330078,158.49758703095284,155.7621784437873,156.8005187346345,15024360,,,,
2012-05-30,157.7049102783203,158.24082745801698,155.22628773245492,156.23113430764226,15403723,,,,
2012-05-31,157.5597381591797,162.79609845299055,152.36805128939775,155.6393771678308,39482174,,,,
2012-06-01,153.015625,158.4194550997736,151.40787352636366,157.95052572337363,17921568,,,,
2012-06-04,154.69036865234375,155.6393920623671,150.36953737575018,151.1734056823949,14269847,,,,
2012-06-05,156.87869262695312,157.6490819320439,155.21511798915435,155.41608133515274,13284608,,,,
2012-06-06,159.8597412109375,160.32867059933858,155.97433053734235,157.30296628882024,23252900,,,,
2012-06-07,161.05438232421875,163.43252309630887,159.9378894877801,161.00972380324507,27944820,,,,
2012-06-08,162.94126892089844,163.43252757110795,159.0558582414187,160.32867084216332,12717493,,,,
2012-06-11,161.2776641845703,164.43735867529378,160.3509850300547,163.6111462802273,9954345,,,,
2012-06-12,161.43399047851562,162.11504781177788,159.5247791321329,159.65875469158487,11961991,,,,
2012-06-13,159.94903564453125,161.65726859262523,159.07816477403003,161.27765630214435,9950023,,,,
2012-06-14,159.96022033691406,160.95390225054388,158.77673970726116,159.88206792443395,7479627,,,,
2012-06-15,162.2825164794922,162.96358871552218,160.44030782775607,160.44030782775607,9936719,,,,
2012-06-18,160.52963256835938,164.0131016067887,158.98886885002034,163.0864074684883,10034412,,,,
2012-06-19,164.67181396484375,165.10724941627296,160.1053463985924,160.1053463985924,7804051,,,,
2012-06-20,164.66065979003906,165.89996354075217,163.6781425311114,164.7946353509706,10313366,,,,
2012-06-21,160.48495483398438,163.9014356807889,158.63156677926395,163.9014356807889,22609240,,,,
2012-06-22,158.76556396484375,159.63641997757617,157.1019894403416,159.33497497910832,19130296,,,,
2012-06-25,159.9267120361328,161.43398171630096,158.98885335877748,159.48011195615183,11114641,,,,
2012-06-26,161.55679321289062,162.00339329445768,159.5359356694745,160.21699296818946,16084241,,,,
2012-06-27,161.33349609375,162.91891814045724,160.3286496649591,162.2043520676011,7708056,,,,
2012-06-28,160.75294494628906,162.51700132671863,160.02721413388485,161.75777662199263,11903391,,,,
2012-06-29,164.76113891601562,165.4422111523282,161.91408375995204,161.91408375995204,16771028,,,,
2012-07-02,164.66065979003906,165.41986954136596,163.0417437106384,164.236388941041,6831968,,,,
2012-07-03,164.42620849609375,165.83298174877206,163.29853609938678,165.2300767967601,10294922,,,,
2012-07-04,163.957275390625,165.24123767888892,162.7514506079055,165.24123767888892,9347118,,,,
2012-07-05,164.95095825195312,165.7771557996428,163.46601770491205,164.11358116792255,7805552,,,,
2012-07-06,164.09124755859375,164.79463415442535,162.89660233686527,164.79463415442535,9259557,,,,
2012-07-09,163.41018676757812,163.856771957998,162.1373742567382,162.7849376888948,7798797,,,,
2012-07-10,165.1742401123047,165.68782797839407,163.18687642534394,163.3320166097036,5974354,,,,
2012-07-11,162.03689575195312,164.4820242474711,161.22184795143113,163.77862274673348,11937173,,,,
2012-07-12,161.043212890625,162.96358885940856,160.12768342587492,161.19951770937084,10066480,,,,
2012-07-13,160.4403076171875,162.2266931170763,159.65875371307823,160.7752614198126,11373177,,,,
2012-07-16,160.85340881347656,161.70193556439563,159.66991336432906,160.77525640671206,7307313,,,,
2012-07-17,160.63011169433594,162.5504877230924,160.172346947665,161.84710111072158,11396875,,,,
2012-07-18,159.83740234375,161.18835236905232,159.03351918164705,160.32866096369116,8552746,,,,
2012-07-19,162.51699829101562,162.98592768081087,160.3286710760037,160.81992972692973,11681226,,,,
2012-07-20,161.3670196533203,162.75146372521442,160.11653624890522,161.28886723542868,12406980,,,,
2012-07-23,160.5519561767578,162.07039058076572,159.27915853974653,159.65875596121242,10221032,,,,
2012-07-24,161.78009033203125,162.30482787961654,160.40679628723296,160.99853651289672,8035118,,,,
2012-07-25,160.6077880859375,161.7912836531955,159.0223658152077,160.86458949698226,8748220,,,,
2012-07-26,158.5757598876953,160.9762299203897,157.79422086456938,160.9762299203897,14016845,,,,
2012-07-27,160.99855041503906,162.2936772649204,159.91555152824338,160.55195032354797,13466410,,,,
2012-07-30,162.91893005371094,163.41018867495467,161.18835279644307,161.44515418997972,6963876,,,,
2012-07-31,166.04510498046875,166.60335134448215,160.99854353998262,163.36551945199508,13479810,,,,
2012-08-01,166.7484893798828,167.6751834002877,164.92859522612045,165.29704288968858,14431906,,,,
2012-08-02,165.14076232910156,166.93831258269827,164.51552810637438,165.71017339855388,7974567,,,,
2012-08-03,165.81065368652344,167.02764313587494,163.13106782151593,164.12474975358833,10943814,,,,
2012-08-06,175.52415466308594,176.27219977061444,167.03879746295755,167.03879746295755,37384710,,,,
2012-08-07,175.0105743408203,177.734818677682,173.67077398007518,175.52416224319865,19670296,,,,
2012-08-08,176.5848388671875,178.41588303539203,174.74261516214085,175.30086160784154,18370923,,,,
2012-08-09,174.20668029785156,177.83528927966435,173.42514131560836,176.16055011253098,12750067,,,,
2012-08-10,174.6421356201172,176.18289940653972,172.8669145841746,173.64845365529075,10678248,,,,
2012-08-13,175.9930877685547,176.40617908263965,174.06154713526186,174.06154713526186,6183560,,,,
2012-08-14,178.5386962890625,179.08577806538827,175.73628472135164,175.9372629675017,16508712,,,,
2012-08-16,182.2454376220703,183.5182351139373,178.4381799631465,179.0969228726663,21632112,,,,
2012-08-17,182.2342834472656,184.19930294164016,180.79400153518048,182.6362101060405,14330179,,,,
2012-08-21,181.82118225097656,183.976015410608,181.3857467859538,182.21195919713008,11057384,,,,
2012-08-22,180.3809051513672,182.10030289222595,179.91197578457877,180.6935296979088,8748439,,,,
2012-08-23,177.4110107421875,181.18477465174547,175.94841450815608,180.9949610497219,16661033,,,,
2012-08-24,174.6421356201172,177.41103862088622,173.8829258108601,176.79696901371298,15117604,,,,
2012-08-27,175.81443786621094,177.79063700966586,174.9547464461334,175.51299285479803,9154343,,,,
2012-08-28,176.45083618164062,177.27703363940842,173.84940307639317,175.70277622136717,8774153,,,,
2012-08-29,174.65328979492188,178.08093562742562,174.2401835692119,176.62948897533434,8842299,,,,
2012-08-30,174.93240356445312,176.81927061451535,171.62756898396626,174.11735582200262,27245709,,,,
2012-08-31,171.13632202148438,175.15570804881955,170.31012449976305,174.17319080186883,14781765,,,,
2012-09-03,170.38827514648438,171.9290387806186,169.71838245087534,171.49360331135605,9790138,,,,
2012-09-04,174.08387756347656,174.42999600526954,170.1984819166497,170.58924397313564,8754970,,,,
2012-09-05,172.19699096679688,174.16202545258213,170.64506269319003,173.112520430317,13179587,,,,
2012-09-06,171.53826904296875,172.9673864389299,170.60041028605525,171.11399818569373,5302686,,,,
2012-09-07,176.7969512939453,177.85762093804155,173.83824986391508,173.88290838315723,13821905,,,,
2012-09-10,176.8639373779297,179.38721822116864,176.21637394907654,178.6391731249836,8776096,,,,
2012-09-11,176.6294708251953,177.712469661334,174.88774396529166,176.29451704573248,13658914,,,,
2012-09-12,178.21490478515625,178.57218784671912,176.2833641952117,177.18772902595484,7772894,,,,
2012-09-13,178.44935607910156,180.5372014176669,177.36635720660863,178.2148988598401,11677889,,,,
2012-09-14,187.9618988037109,188.8439194167681,180.77166891253952,181.5420432335701,36312698,,,,
2012-09-17,195.1074676513672,196.8603741715928,189.3798485404745,189.3798485404745,42430663,,,,
2012-09-18,191.05458068847656,195.1409543333676,190.09440764554387,194.31475684441887,17296128,,,,
2012-09-20,185.8963928222656,189.42450527723605,184.9473694766633,187.7274368285866,15310116,,,,
2012-09-21,189.87110900878903,190.8536262626101,185.7847351732304,186.00804267967047,35935601,,,,
2012-09-24,186.75608825683597,191.54584870147016,185.9522199873974,189.80412169597997,14905003,,,,
2012-09-25,187.5153045654297,188.6429619620875,185.39396532671563,187.12452762512777,13838236,,,,
2012-09-26,188.6317901611328,189.737118256668,186.19782648150215,187.12452051102665,16657879,,,,
2012-09-27,185.3046417236328,189.35752168110275,184.0541733456481,188.7322874921104,30420370,,,,
2012-09-28,186.94590759277344,189.33519812013665,186.30949384852383,186.9012490712189,14117613,,,,
2012-10-01,186.11968994140625,188.0847244592002,185.1706665727411,187.57113656959717,8712229,,,,
2012-10-03,188.9332427978516,190.57450296997095,186.28715105768703,186.33180957599805,21902919,,,,
2012-10-04,190.45167541503903,191.7914756703869,189.60314866876135,189.9269229235861,12626615,,,,
2012-10-05,191.54583740234372,192.483696083072,152.36804983061214,192.01476674270785,15714795,,,,
2012-10-08,182.97116088867188,190.82011882596413,182.26777434132333,190.82011882596413,20893020,,,,
2012-10-09,182.05563354492188,184.6012435677884,181.5643749473144,184.33329246330092,11601732,,,,
2012-10-10,182.2119598388672,183.61873300029808,180.29158389653583,181.09545214506096,9380939,,,,
2012-10-11,183.09397888183597,183.55174360387065,180.71585314044435,182.8818509183297,11857119,,,,
2012-10-12,182.85952758789065,184.5342668090669,182.22312877069035,182.8371983278502,10626525,,,,
2012-10-15,183.7862091064453,185.31580803261576,182.88184432464047,182.88184432464047,11181159,,,,
2012-10-16,181.41925048828125,187.5599760375325,180.87216869649316,187.32550389473843,22171959,,,,
2012-10-17,179.78915405273438,182.52456277295124,178.985270927666,182.223117780586,20915414,,,,
2012-10-18,181.16246032714844,182.21196536821512,177.9692717775185,180.25809547732237,26601633,,,,
2012-10-19,179.26441955566406,180.9838173657551,178.4940302413316,180.3585831535446,12648708,,,,
2012-10-22,182.12261962890625,182.4240795247009,176.78577778697874,177.56733164656654,14165351,,,,
2012-10-23,180.86099243164065,181.94399131522783,179.7110057704353,181.653696039502,9493730,,,,
2012-10-25,180.9614715576172,182.8148596698883,180.2469203670082,180.89448378093957,18056661,,,,
2012-10-29,181.1401214599609,181.85467265421943,179.16392241368752,179.16392241368752,10986118,,,,
2012-10-30,179.36488342285156,181.27409466739027,178.4493540033379,180.8721531044273,9337388,,,,
2012-10-31,179.8673095703125,180.2804157693413,178.19257042116465,179.34255707588332,9422473,,,,
2012-11-01,180.22457885742188,180.6041911388386,176.1158762521011,177.522664184848,18379112,,,,
2012-11-02,180.4143829345703,181.96631108661325,179.1974085592006,181.3187476973553,11547717,,,,
2012-11-05,180.012451171875,180.6377002431356,179.05226321177577,179.45420478442972,5066549,,,,
2012-11-06,179.85614013671875,180.2915755831969,177.80178873203502,179.5323509826588,15450143,,,,
2012-11-07,178.8289794921875,179.82266139047417,178.1925806657703,179.08578089241976,10418019,,,,
2012-11-08,177.8799591064453,178.2595714450634,176.3503600276518,177.0760908137789,12414461,,,,
2012-11-09,175.8814239501953,179.42071598498526,175.28968365708087,177.15423648202938,10595311,,,,
2012-11-12,175.6581268310547,176.27219636825646,173.9498937753376,175.47949275653713,12661154,,,,
2012-11-15,175.2003631591797,176.14938649783778,173.51445935267225,176.14938649783778,15252390,,,,
2012-11-16,173.09017944335938,176.99791889038275,172.16348541272902,175.82558811264758,14357871,,,,
2012-11-19,172.90040588378906,173.78242662004232,170.0086770801163,173.11253386826854,20723808,,,,
2012-11-20,170.90185546875,174.3294861100854,170.1984689147605,174.3294861100854,9434023,,,,
2012-11-21,172.20816040039062,172.81108024365733,169.95284547441315,171.15865534884986,8612899,,,,
2012-11-22,171.0135040283203,172.76641048092793,170.01982219247265,172.62125539163574,10486909,,,,
2012-11-23,172.77757263183594,173.23532243396448,171.04699546301498,171.04699546301498,7469469,,,,
2012-11-26,172.75523376464844,174.05037552364934,172.16349348648464,173.0343644122603,4542818,,,,
2012-11-27,175.69161987304688,175.95958588957902,172.8334001643067,173.50329284656576,10808581,,,,
2012-11-29,178.25955200195312,179.53234953736867,174.7649187350659,175.51297870034006,19614256,,,,
2012-11-30,177.23239135742188,180.42556500230532,176.40617891792695,177.75714387816913,18244916,,,,
2012-12-03,179.53236389160156,180.20227150637356,176.35035489260312,177.52268576543,10320168,,,,
2012-12-04,184.1546630859375,184.37797060282267,179.97897201490687,180.01246590653233,15279225,,,,
2012-12-05,185.9187164306641,186.92356289475268,183.23913082844356,184.94736385497524,13516432,,,,
2012-12-06,188.4419860839844,188.87742154793972,183.5517441253612,186.6667652451408,11534903,,,,
2012-12-07,186.3653106689453,189.737118098366,185.43861664019403,187.80557763704897,13188809,,,,
2012-12-10,184.95852661132807,187.1133597007487,183.38426915433843,186.36531462801483,8177837,,,,
2012-12-11,183.11631774902344,187.20269166672,181.877013979841,185.7847389075849,16253418,,,,
2012-12-12,185.9187164306641,186.40997503324175,182.9600001857312,184.2216331275516,10123422,,,,
2012-12-13,186.28717041015625,187.7944402778781,185.42747893731277,185.91873759581577,11603084,,,,
2012-12-14,187.4036407470703,189.08955940978808,185.00318580312185,186.34297114252396,8950431,,,,
2012-12-17,186.2648162841797,188.55363981009577,185.5614297355576,186.34296868891025,7246381,,,,
2012-12-18,185.6507568359375,187.4483218663967,184.44494699976156,186.34297879284625,7996183,,,,
2012-12-19,187.45948791503903,188.25219154662076,186.24249853375184,186.499299928353,8718992,,,,
2012-12-20,187.09103393554688,188.0065633717264,185.2264811745018,188.0065633717264,9577572,,,,
2012-12-21,184.2774810791016,186.3429823595095,183.5964088329616,186.00804345752084,9402708,,,,
2012-12-24,183.261474609375,184.7464002581958,182.12263759539616,184.35563819590007,5704037,,,,
2012-12-26,184.94737243652344,186.65560554231703,183.55174897029968,183.55174897029968,5823779,,,,
2012-12-27,182.591552734375,185.7847262020778,182.01097709534244,185.4051287997413,16101867,,,,
2012-12-28,187.626953125,188.91091535085295,183.45126237448517,183.8866978382419,14550602,,,,
2012-12-31,187.4706573486328,189.7594661685764,186.85657287426164,187.6381268019804,9730755,,,,
2013-01-01,187.7274475097656,189.0449186199729,187.37016442959865,188.464342930982,6831351,,,,
2013-01-02,189.3463592529297,191.14392433649047,188.1405493811331,188.46433856247123,13441898,,,,
2013-01-03,192.20458984375,192.48370559225145,188.5983100307755,189.49149533202808,17266808,,,,
2013-01-04,192.45021057128903,193.06428012043096,190.5968372939889,192.4613752011635,13306377,,,,
2013-01-07,191.27789306640625,194.4933958803745,190.2060587950835,193.3099153112156,15307180,,,,
2013-01-08,189.9492645263672,191.6128540506953,189.3351949591953,190.9429464264638,13973797,,,,
2013-01-09,190.4070281982422,192.0036150263157,189.50267825090563,190.340040417406,17071824,,,,
2013-01-10,189.81527709960935,191.8026407755832,189.1342197937932,191.53467476143007,9239813,,,,
2013-01-11,187.54879760742188,190.4740050665872,186.73374984184704,190.36235877158995,8050294,,,,
2013-01-14,189.2570343017578,190.4740087528752,187.3478229961656,187.7944230908452,7060887,,,,
2013-01-15,189.16770935058597,190.2060496828137,187.12452257387667,188.9444018595639,10387846,,,,
2013-01-16,192.33856201171875,194.4710659168614,188.9220809679646,188.9220809679646,19551254,,,,
2013-01-17,198.73606872558597,199.52878722949856,191.98127412232463,192.50602661309657,22117537,,,,
2013-01-18,201.01373291015625,201.62780245264577,197.76472130955744,199.8525666976504,22754714,,,,
2013-01-21,205.4238739013672,213.2505026822049,204.9996030791646,209.47675361196605,43957346,,,,
2013-01-22,205.4461975097656,207.8243380309408,204.4413510817814,205.43503288070016,18664413,,,,
2013-01-23,206.11610412597656,207.400081273645,204.58650512222508,205.9039761593594,11701950,,,,
2013-01-24,204.4413604736328,207.2995950819739,202.53214919154595,206.55153508812987,13438049,,,,
2013-01-25,203.69332885742188,204.84331559214252,202.1079066343001,204.5976788191259,14088477,,,,
2013-01-28,200.42198181152344,203.90545070803933,199.8525707764268,203.5035091226629,13400981,,,,
2013-01-29,197.1394805908203,201.41565289278705,196.5254110687225,199.85256006106192,15439403,,,,
2013-01-30,200.8350982666016,201.7282985227457,198.17784166531916,198.17784166531916,17641932,,,,
2013-01-31,197.98802185058597,200.52246724577003,197.1953033538602,200.22100734697568,16733589,,,,
2013-02-01,199.6292724609375,200.924399313787,197.30695496107103,199.0375321828211,8152817,,,,
2013-02-04,197.9991912841797,201.1923647951891,197.4186156372732,200.0870366495357,13697044,,,,
2013-02-05,195.33078002929688,197.8205521857732,194.9400030666122,197.396296238568,9708430,,,,
2013-02-06,195.53173828125,197.1506543347334,194.44873936896147,196.6035725636397,9876509,,,,
2013-02-07,194.9176788330078,196.94970120411435,193.90166764745453,194.62738353454316,8542570,,,,
2013-02-08,192.82981872558597,195.1632859431033,191.36720752550133,194.25893603677108,9584217,,,,
2013-02-11,193.91281127929688,195.38658706088407,192.17108439526496,193.15358667694267,8329895,,,,
2013-02-12,195.4870758056641,196.58123932570936,193.1982670985168,193.9574768223257,9728703,,,,
2013-02-13,196.27980041503903,198.28947853667435,194.8283537943735,197.3962932290747,10533233,,,,
2013-02-14,191.15509033203125,197.27347168222332,190.02743286345705,196.5030972880864,12284945,,,,
2013-02-15,188.8662567138672,191.4565253293688,186.2536588390099,190.8982789394281,14390520,,,,
2013-02-18,189.2458648681641,190.8312869657056,188.28567692488372,189.357511162488,5310071,,,,
2013-02-19,189.44683837890625,190.92061426132528,186.28715864345293,189.58082884534295,9677020,,,,
2013-02-20,195.34194946289065,196.24629943653508,191.27790472555236,191.57936465413292,14873246,,,,
2013-02-21,191.85845947265625,195.7885282154224,190.61915581431992,194.0467864289478,16214530,,,,
2013-02-22,192.61769104003903,194.71668613223667,191.5905153002149,191.7021615967072,9725304,,,,
2013-02-25,190.7754669189453,193.1424280212684,190.02742182877083,192.93030005860555,9878487,,,,
2013-02-26,183.88668823242188,189.73711784819403,182.82601865567284,189.73711784819403,13474915,,,,
2013-02-27,185.62843322753903,187.78326647888343,184.7017391094655,185.33815284253424,17709146,,,,
2013-02-28,181.7318572998047,187.4706406911334,179.92312774017017,186.94588821122235,27667849,,,,
2013-03-01,180.9614715576172,182.77020115210323,179.8673080597875,182.2119547737421,13906688,,,,
2013-03-04,181.4527282714844,182.71437610392948,179.73333063650432,180.62653079500828,14948007,,,,
2013-03-05,184.52310180664065,186.33181658440915,182.9041857388327,182.9041857388327,13159371,,,,
2013-03-06,186.51046752929688,187.2138541325864,184.6012561554492,185.76240749949943,10778102,,,,
2013-03-07,186.78956604003903,187.90605876056856,184.0094988677996,185.61725017408773,10529882,,,,
2013-03-08,190.0944061279297,190.85361583382524,187.57112535113868,188.241018021758,10131948,,,,
2013-03-11,188.5759735107422,192.17108855536512,187.5822916722377,190.27304191443795,10569010,,,,
2013-03-12,189.32403564453125,190.80897622126685,188.36384760808275,189.9157759679126,8552523,,,,
2013-03-13,188.6876220703125,191.2778906780069,187.61578781237327,188.0623879041892,9401899,,,,
2013-03-14,192.0482635498047,192.8074881718564,186.510458228469,188.46432802534167,14790357,,,,
2013-03-15,188.3861541748047,194.13610216425243,187.19150904144155,193.09776183927968,12793329,,,,
2013-03-18,186.2983245849609,188.35267614957397,185.5167855711442,186.4546443125629,8023328,,,,
2013-03-19,184.22164916992188,187.3478351290879,181.29644146470355,186.81191796197515,17970333,,,,
2013-03-20,183.70806884765625,185.2934911535675,181.6202232452073,185.20417410636955,20179135,,,,
2013-03-21,181.4527282714844,185.96337267527755,179.69983674851397,184.22163087559008,16660114,,,,
2013-03-22,181.00613403320312,183.32845153904395,179.6105255098082,180.4925461613972,11876985,,,,
2013-03-25,180.70469665527344,183.8532117970833,179.1416037145299,183.23914223215695,14058667,,,,
2013-03-26,174.92124938964844,179.75566826923048,174.17318937758705,179.19742187067092,19465627,,,,
2013-03-28,172.5877685546875,175.50182640440926,170.68972184128577,175.28968352956724,26513604,,,,
2013-04-01,173.89407348632812,176.58482380823008,172.78874531998093,174.39649673521757,8326610,,,,
2013-04-02,177.27703857421875,177.85761420844702,173.7935698628018,174.2178406855967,11110756,,,,
2013-04-03,173.40280151367188,178.41585408062642,172.16348297862464,178.14790298507893,9321547,,,,
2013-04-04,171.39312744140625,173.7154301479767,170.64506740565926,172.4984556436728,11915658,,,,
2013-04-05,174.19552612304688,174.7091140242761,171.42662327096062,171.716903659541,12989770,,,,
2013-04-08,176.27220153808594,177.3775297186764,173.72659137131313,173.74892063128274,8878601,,,,
2013-04-09,173.4921417236328,177.6566681383438,172.18583524017947,176.8751141931566,13081885,,,,
2013-04-10,174.03921508789062,175.05522622376296,172.29748810041576,174.19551990693316,12190258,,,,
2013-04-11,172.18582153320312,175.3120072529923,170.6338933028925,175.06638540214553,11428531,,,,
2013-04-12,173.13485717773438,174.26251465803563,170.82371906524054,171.27031918641944,11349794,,,,
2013-04-15,177.21006774902344,178.62802053508858,172.62127047714628,172.62127047714628,16184406,,,,
2013-04-16,179.74449157714844,180.87214892844327,175.37898744423498,177.9692559259017,17774606,,,,
2013-04-17,172.76641845703125,180.78284638474184,171.76157194531245,179.94546932296018,32105722,,,,
2013-04-18,174.53048706054688,175.33435538315754,172.5319585257321,173.39166490831977,13793320,,,,
2013-04-22,176.35035705566406,177.4556852557329,173.79358221385044,175.51299488600046,12790893,,,,
2013-04-23,179.46536254882812,179.93429188131145,175.5241440985937,176.741118493582,12356228,,,,
2013-04-25,183.0269775390625,184.5789056646788,180.3362274606148,180.3362274606148,25921526,,,,
2013-04-26,176.9420928955078,184.2216402748187,176.33918797487314,181.542054568638,20852076,,,,
2013-04-29,176.99794006347656,178.39354868489212,176.06008129151735,177.09842173774746,20968563,,,,
2013-04-30,176.00424194335938,177.89110903807546,173.53678430529504,177.22121636519708,17548959,,,,
2013-05-02,179.2867431640625,180.2022726456035,174.93241817075744,175.82560348601987,27236264,,,,
2013-05-03,178.75082397460938,182.18963435321692,177.5003556038692,179.3090703800521,12917135,,,,
2013-05-06,183.46241760253903,184.21046265913765,179.13042225843174,179.13042225843174,9358282,,,,
2013-05-07,184.92503356933597,186.65559584519275,183.02698694636268,183.44009314038064,16529868,,,,
2013-05-08,185.25997924804688,185.98570999806591,183.5629107981441,185.36047582242256,11858396,,,,
2013-05-09,182.68087768554688,185.70658184214227,181.9886557217164,184.98086598841908,8182539,,,,
2013-05-10,183.7206268310547,185.4268821555885,182.8731639068969,184.1161175747837,9081731,,,,
2013-05-13,181.4720001220703,186.55683787683463,180.5228283964005,183.81101643774983,9087230,,,,
2013-05-14,180.3759307861328,182.82795513932976,179.7996512066368,180.91831245423805,8828077,,,,
2013-05-15,185.087890625,185.49468067915316,181.24602143453032,181.24602143453032,11255447,,,,
2013-05-16,189.98062133789065,190.69249260333956,184.2969052611764,184.4099133914103,15197535,,,,
2013-05-17,188.81675720214844,190.89588950041883,186.05965157187563,189.98061569641092,12484982,,,,
2013-05-20,187.8336944580078,193.2236135709774,187.29131275535588,189.24615278014767,13237846,,,,
2013-05-21,187.2574157714844,189.83373264333525,186.5116465838306,187.82239608597456,10594235,,,,
2013-05-22,185.0313873291016,188.4777656439487,183.8449151240944,187.5964048257062,12579289,,,,
2013-05-23,177.2798309326172,184.4099028264735,176.2967613311227,183.42683322497905,12798137,,,,
2013-05-24,177.73182678222656,179.596257255589,176.09338239562797,179.302475342796,7975390,,,,
2013-05-27,187.1896209716797,188.2065885605157,181.02001961085503,181.4155103589255,18956469,,,,
2013-05-28,190.6020965576172,191.39307803330365,186.71503026280092,187.5738075645428,21734556,,,,
